coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Sat Sep 18 09:03:39 +0000 2021,,,,1,1439153133251407876,naprawdejoanna,1439131291262373891,887435202695491600,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@naprawdejoanna @JakubMokotow @johnsmiths74 Ja nie dostałam od 2017 roku, kiedy to PiS wspaniałomyślnie rozgonił strajk nauczycieli i dał 100 zł brutto!!!",https://twitter.com/adapotocka77/status/1439153133251407876,Mon Nov 09 14:00:59 +0000 2015,4149614560,false,"Zainteresowania: Informatyka, fotografia, polityka. Nie lubię cebuli i polityków PIS:)❤️🧡💛💚💙💜💖",97680,1707,1670,5,"Pomorskie, Polska",Ada 🇵🇱🇪🇺,adapotocka77,41305,,,false
,Sat Sep 18 13:04:03 +0000 2021,Tusk,,,3,1439213631065968648,,,,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Raz powie, że ""nie będzie klęczał przed księżmi"" i poprze strajk Lempartowej, potem pocałuje chleb i przypomni chrześcijańskie korzenie. Takiego miotania się od ściany do ściany, pokazu hipokryzji, obłudy i fałszu to nawet za starego #Tusk.a nie było jak za nowego.",https://twitter.com/slawekbatko/status/1439213631065968648,Sat Jul 02 17:15:34 +0000 2011,328060153,false,"Radny Miasta Opola, Klub Radnych PiS, Solidarna Polska",17987,1500,1825,14,Opole,Sławomir Batko,slawekbatko,22504,,,false
,Sat Sep 18 09:29:57 +0000 2021,,,https://niepoprawni.pl/niepoprawni2/blog/kapitan-nemo/medyka-za-75-zlgodz-wynajme-na-strajk,0,1439159751389110272,,,,pl,,false,,53,1439119197947236352,JacekJustyn,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MEDYKA ZA 75 ZŁ/GODZ WYNAJMĘ NA STRAJK!
https://t.co/m3r29Jma17",https://twitter.com/fp14717/status/1439159751389110272,Wed Jul 25 09:23:13 +0000 2018,1022049621688942593,false,"Spokojnie, na wszystko przyjdzie czas.",25278,856,1080,16, Polska,Peter Fabre,fp14717,155557,,,false
,Sat Sep 18 09:08:31 +0000 2021,,,,0,1439154356092276737,,,,pl,,,,10,1439138280713371651,PL_2050,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","""Rząd stara się przeczekać każdy protest i każdy strajk, odsądzić od czci i wiary wszystkich protestujących"" @joannamucha @Radio_TOK_FM",https://twitter.com/coprufa/status/1439154356092276737,Sat Aug 01 12:20:36 +0000 2020,1289536432986619906,false,"Jeśli Bóg istnieje, jest czystą inteligencją. Więc dlaczego miałby wybierać idiotów na swoich proroków?",32952,580,824,1,,Caryca Kaczafina,coprufa,20833,,,false
,Sat Sep 18 11:16:10 +0000 2021,,,,0,1439186479461326850,PawelWronskigw,1439163941385605127,425759939,pl,,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@PawelWronskigw Czyli szykuje sie ***** Lampart i Strajk Kobiet !!,https://twitter.com/rmr190/status/1439186479461326850,Wed May 23 06:58:42 +0000 2012,588156432,false,"Real estate broker,single,living in Montreal and Warsaw.Master Degree in International Public Law from Warsaw University and Spanish - Univ. del Norte, Colombia",68866,419,1222,2,Montreal / Warszawa,Marek Jablonowski,rmr190,7463,,,false
,Sat Sep 18 09:49:20 +0000 2021,,,,0,1439164630480433154,,,,pl,,,,6,1439132638510469123,Cds43Stefan,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@Aleksan05766433 no własnie&gt;kto /imiennie/ sponsoruje strajk,który niejest strajkiem,tylko spotkaniem nierobów i leni przeciwko władzy w Polsce,która im podniosła płace&gt;i nadal są za PO, która im nic nie dała???",https://twitter.com/SuanJa/status/1439164630480433154,Sun May 07 08:02:10 +0000 2017,861129013879861249,true,,3110,59,305,0,,Antonina,SuanJa,2677,,,false
,Sat Sep 18 10:33:57 +0000 2021,,,,0,1439175855708819459,,,,pl,,,,8,1439167277434347520,donald_PL_,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Przed chwilą przed Kancelarią Premiera, gdzie trwa Strajk Medyków, doszło do próby samobójczej. Pacjent, najprawdopodobniej onkologii, próbował się zabić, strzelając sobie w głowę. Obecni na miejscu medycy podjęli akcję ratunkową.
Poniżej oświadczenie komitetu protestacyjnego. https://t.co/HZ0UgjmF88",https://twitter.com/Natalia_Ols/status/1439175855708819459,Fri Dec 18 14:37:10 +0000 2020,1339942741090955264,false,,8701,21,357,0,"she/her, 16",Natalia 🏳️‍🌈,Natalia_Ols,3583,,,false
,Sat Sep 18 12:13:50 +0000 2021,,,,0,1439200992357191683,,,,pl,,,,2,1439198708629975045,AdamKAS7,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","To pacjent, który nie mógł liczyć na pomoc w szpitalu, bo lekarze robią sobie polityczną hucpę. Czy Szczerba dalej jest wśród strajkujących? Czy @Platforma_org jest odpowiedzialna za ten strajk (ulica/zagranica)? https://t.co/4a583blh5N",https://twitter.com/ZButrymowicz/status/1439200992357191683,Wed Mar 03 11:12:05 +0000 2021,1367070178811518977,false,,126769,960,898,2,"Łódź, Polska",zofia b .,ZButrymowicz,78982,,,false
,Sat Sep 18 09:08:35 +0000 2021,,,https://niepoprawni.pl/niepoprawni2/blog/kapitan-nemo/medyka-za-75-zlgodz-wynajme-na-strajk,0,1439154375272931329,,,,pl,,false,,53,1439119197947236352,JacekJustyn,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MEDYKA ZA 75 ZŁ/GODZ WYNAJMĘ NA STRAJK!
https://t.co/m3r29Jma17",https://twitter.com/Ewa67935025/status/1439154375272931329,Sun Nov 17 08:56:32 +0000 2019,1195988909081137154,true,"Lubię wędrówki, zachwycam się przyrodą i podziwiam moją Ojczyznę",38295,1030,1758,0,"Jawor, Polska",Ewa✝️💖🇵🇱🌿,Ewa67935025,10736,,,false
,Sat Sep 18 08:48:18 +0000 2021,,,https://niepoprawni.pl/niepoprawni2/blog/kapitan-nemo/medyka-za-75-zlgodz-wynajme-na-strajk,0,1439149271039758336,,,,pl,,false,,53,1439119197947236352,JacekJustyn,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MEDYKA ZA 75 ZŁ/GODZ WYNAJMĘ NA STRAJK!
https://t.co/m3r29Jma17",https://twitter.com/szkabi1/status/1439149271039758336,Sun Mar 06 09:16:35 +0000 2016,706408123033133060,false,🇵🇱🐶🐱🐹,27969,217,242,1,,Gosiaczek 🇵🇱,szkabi1,21225,,,false
,Sat Sep 18 12:57:05 +0000 2021,,,,0,1439211879453372422,,,,pl,,,,9,1439210795611705345,Arek2013OK,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Wrocław dziś. 18.00, Pręgierz. Startuje marsz protestacyjny wobec brutalności policji. Niech przybywa, kto żyw! Policja uzyskuje kolejną szansę, żeby sens takich marszów umocnić. Co zrobi? Przypominam, że startuje właśnie strajk tej formacji, generalnie chcą kasy, choć nie tylko.",https://twitter.com/PaweGrzegorczy1/status/1439211879453372422,Tue Dec 17 19:23:31 +0000 2013,2250864506,false,Ścieżki błędu są różne i nieskończone.,519363,5884,6065,11,,Anty bakiewicz Robert,PaweGrzegorczy1,398035,,,false
,Sat Sep 18 13:05:40 +0000 2021,,,,1,1439214038702043139,Kicaj3,1439201015673331713,1003729756431568900,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Kicaj3 @pernambuco778 @piotr4913 Samobójca nawet napisał w liście że ma dość tych potyczek a strajk lekarzy ma krew na rękach,https://twitter.com/KatarzynaMari11/status/1439214038702043139,Tue Nov 27 09:55:26 +0000 2018,1067356211232862209,false,"✨Nawet jeśli jestem aniołem, i tak znajdzie się ktoś, komu będzie przeszkadzać szelest moich skrzydeł ✨",5015,310,1111,0,,Katarzyna Maria Magdalena✝️🇵🇱,KatarzynaMari11,2819,,,false
,Sat Sep 18 10:02:02 +0000 2021,,,,0,1439167824921042946,,,,pl,,,,8,1439167277434347520,donald_PL_,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Przed chwilą przed Kancelarią Premiera, gdzie trwa Strajk Medyków, doszło do próby samobójczej. Pacjent, najprawdopodobniej onkologii, próbował się zabić, strzelając sobie w głowę. Obecni na miejscu medycy podjęli akcję ratunkową.
Poniżej oświadczenie komitetu protestacyjnego. https://t.co/HZ0UgjmF88",https://twitter.com/Brianmsk_/status/1439167824921042946,Mon Dec 03 11:55:12 +0000 2018,1069560680125214721,false,"Pół człowiek, pół główek.
Roszczeniowy gówniarz.
Rzeszowski kibic siatkówki.
Ponoć przyszły programista.
#GoSovia 🐺 he/him",141914,1155,1432,11,"Rzeszów, Polska",Brian,Brianmsk_,43867,,,false
,Sat Sep 18 09:59:52 +0000 2021,,https://twitter.com/donald_PL_/status/1439167277434347520/photo/1,,30,1439167277434347520,,,,pl,,false,,8,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Przed chwilą przed Kancelarią Premiera, gdzie trwa Strajk Medyków, doszło do próby samobójczej. Pacjent, najprawdopodobniej onkologii, próbował się zabić, strzelając sobie w głowę. Obecni na miejscu medycy podjęli akcję ratunkową.
Poniżej oświadczenie komitetu protestacyjnego. https://t.co/HZ0UgjmF88",https://twitter.com/donald_PL_/status/1439167277434347520,Thu Dec 21 09:52:46 +0000 2017,943781280742871040,false,"Jest źle, a wolimy jak jest dobrze.
https://t.co/uR4HionkQ0",1350,15561,832,18,,donald.pl,donald_PL_,12290,,http://www.donald.pl,false
,Sat Sep 18 13:06:06 +0000 2021,,,,0,1439214145967112201,,,,pl,,,,9,1439210795611705345,Arek2013OK,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Wrocław dziś. 18.00, Pręgierz. Startuje marsz protestacyjny wobec brutalności policji. Niech przybywa, kto żyw! Policja uzyskuje kolejną szansę, żeby sens takich marszów umocnić. Co zrobi? Przypominam, że startuje właśnie strajk tej formacji, generalnie chcą kasy, choć nie tylko.",https://twitter.com/pe_te_w/status/1439214145967112201,Wed Nov 23 10:52:40 +0000 2016,801377921759899649,false,"Ważne są tylko te dni, których jeszcze nie znamy... #SilniRazem",391893,1097,1367,1,Polska,Petew,pe_te_w,211172,,,false
,Sat Sep 18 11:33:32 +0000 2021,,,,6,1439190850282704899,tvp_info,1439189678008197123,47295451,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@tvp_info Tylko PiS może upolityczniać każdy strajk, jak medycy strajkowali za po to posłowie PiSu siedzieli non stop x medykami i trzymali ich stronę, tym bardziej jesteście tvpi winni śmierci tego człowieka!",https://twitter.com/InsurgentNow/status/1439190850282704899,Thu Aug 27 20:04:42 +0000 2015,3460979775,false,"I love Dave Mustaine. 
All rights reserved. Mermaid with blue eyes. Blue magic. Blue kingdom. Blue album. Under the blue sky. 1 000 000 $.",39417,123,265,2,Poland,LOLA🤟👑,InsurgentNow,8652,,,false
,Sat Sep 18 09:45:29 +0000 2021,,,,0,1439163657900933122,,,,pl,,,,6,1439132638510469123,Cds43Stefan,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@Aleksan05766433 no własnie&gt;kto /imiennie/ sponsoruje strajk,który niejest strajkiem,tylko spotkaniem nierobów i leni przeciwko władzy w Polsce,która im podniosła płace&gt;i nadal są za PO, która im nic nie dała???",https://twitter.com/maria94687533/status/1439163657900933122,Wed Dec 02 08:01:42 +0000 2020,1334044891886841857,true,,1602,9,132,0,,maria,maria94687533,917,,,false
,Sat Sep 18 08:53:22 +0000 2021,,,https://niepoprawni.pl/niepoprawni2/blog/kapitan-nemo/medyka-za-75-zlgodz-wynajme-na-strajk,0,1439150542484344835,,,,pl,,false,,53,1439119197947236352,JacekJustyn,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MEDYKA ZA 75 ZŁ/GODZ WYNAJMĘ NA STRAJK!
https://t.co/m3r29Jma17",https://twitter.com/Jerzy1263/status/1439150542484344835,Fri Jul 30 19:45:18 +0000 2021,1421195087489470471,false,tylko Prawi,2282,508,1005,7,,jerzy,Jerzy1263,6759,,,false
,Sat Sep 18 10:39:01 +0000 2021,,,,0,1439177132136140801,lukatmimen,1439173391571881985,3345652126,pl,,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@lukatmimen @KundziorPL @tvp_info Przez strajk medykòw mu wydłużyli.,https://twitter.com/najmocniejprze1/status/1439177132136140801,Mon Jul 12 12:55:28 +0000 2021,1414569029872799747,false,"I just want to have fun, a potem poszłam do szkoly. Wiedza obciaza szczeście.",15315,106,282,16,🇮🇪🇵🇱,najmocniejprzepraszamDysleksja,najmocniejprze1,11203,,,false
,Sat Sep 18 09:37:17 +0000 2021,,https://twitter.com/92_pjoter/status/1439161597826568193/photo/1,,0,1439161597826568193,HenrykaSzatkow1,1439129943712141320,1395041162352906200,pl,,false,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@HenrykaSzatkow1 @Patryk42002032 @RobertBiedron @RoberyPresents @1Karolina_Nowak @janczewski_p @B_Maciejewska @I_Ochocka @adamleg_ @teczowa_wiosna @dobrogowski_ @__Lewica Przyganiał kocioł garnkowi, babuszko😂😂😂Mentalność Kalego? Uważacie się za lepszych, a jesteście jeszcze bardziej zjebani. Wiesz co było najlepsze? Strajk tępych cip. Szły z hasłem ""To jest wojna!"", a uciekały jak pieprz rośnie przed kibolami. https://t.co/gMFTwMQYmg",https://twitter.com/enrikopalazzo/status/1439161597826568193,Fri Jun 26 22:06:31 +0000 2020,1276637935367073793,false,,454,8,2,0,,Frank Drebin,enrikopalazzo,1896,,,false
,Sat Sep 18 12:16:06 +0000 2021,,,,0,1439201564078612487,thats_clever_,1439195222693515268,1265563714775855000,pl,,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@thats_clever_ obejrzałam wszystkie filmy jak był strajk nauczycieli,https://twitter.com/arabellana1/status/1439201564078612487,Tue Jul 19 10:20:22 +0000 2016,755346533487378432,false,"if you have an idea you think is good, don’t let some idiots talk you out of it",4353,300,517,3,she/her,arabella,arabellana1,6884,,,false
,Sat Sep 18 10:09:17 +0000 2021,,,,1,1439169649766277122,HenrykTalar,1439166627191431168,1271586953557917700,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@HenrykTalar @KubuPuc52074120 @piotr_borys @RomanSzelemej @pisorgpl ""Strajk biednych medyków"" - ojejku, jakie to neutralne stwierdzenie 🤦‍♀️",https://twitter.com/Agniesz18285189/status/1439169649766277122,Sun Jul 12 11:33:09 +0000 2020,1282276750731481089,true,"Politykuję i co mi zrobisz.
Kocham moją ojczyznę..",21615,48,135,0,,Agnie szka Wolna-jak-ptak,Agniesz18285189,2408,,,false
,Sat Sep 18 12:34:32 +0000 2021,,,,0,1439206202643292167,,,,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Poszedł do białego miasteczka na strajk medyków postrzelił się i go nie uratowali. 
Polska służba zdrowia jak państwo z papieru :D",https://twitter.com/BombaTyka/status/1439206202643292167,Mon Jun 18 11:37:20 +0000 2018,1008675021982785536,false,Niespotykanie spokojny człowiek,2373,93,312,0,"Warszawa, Polska",BombaTyka,BombaTyka,1324,,,false
,Sat Sep 18 12:53:27 +0000 2021,,,,0,1439210962054262785,,,,pl,,,,9,1439210795611705345,Arek2013OK,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Wrocław dziś. 18.00, Pręgierz. Startuje marsz protestacyjny wobec brutalności policji. Niech przybywa, kto żyw! Policja uzyskuje kolejną szansę, żeby sens takich marszów umocnić. Co zrobi? Przypominam, że startuje właśnie strajk tej formacji, generalnie chcą kasy, choć nie tylko.",https://twitter.com/BajorekGosia/status/1439210962054262785,Sun Oct 18 12:12:39 +0000 2020,1317800698319458307,false,Gosia 😍🏸😂,80680,2651,4809,2,"Wrocław, Polska",Gosia Bajorek,BajorekGosia,42631,,http://www.szkoleniajezykowe-komunikacja.pl,false
,Sat Sep 18 10:42:30 +0000 2021,,,,0,1439178006665351169,ewefemme,1439174230814429185,1093608850354290700,pl,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@ewefemme @donaldtusk &gt;strajk kobiet
&gt;jesteśmy katolikami

mózg ci się jeszcze nie spalił?",https://twitter.com/BalinFundinson/status/1439178006665351169,Wed Nov 27 20:17:50 +0000 2013,2218378604,false,"Paskudny krasnolud, paleolibertarianin, abstynent z wyboru, rowerzysta.
Dużo sarkazmu i afroafrykańskiego humoru.",5606,55,67,0,"Erebor, Śródziemie",Balin #Thorin2941💛🖤,BalinFundinson,3229,,,false
,Sat Sep 18 11:41:12 +0000 2021,,,,0,1439192779582812163,,,,pl,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Joanna Jędrzejczyk popierala strajk kobiet potwierdzila w kanale sportowym.,https://twitter.com/zabawa_Andrzej/status/1439192779582812163,Tue Oct 25 16:12:29 +0000 2016,790949158647652353,false,"mgr Ekonomii , pracownik biurowy , pasje :sport,polityka,historia
Niepełnosprawny bez wyboru :) malkontent rzeczywistości,lubi dyskutować choć nie każdy z nim.",5435,72,439,2,,Solidarny z Natalią Maliszewską,zabawa_Andrzej,20190,,https://sportowefakty.wp.pl/kibice/298730/blog,false
,Sat Sep 18 12:45:34 +0000 2021,,https://twitter.com/ronfox102/status/1439208978320330755/photo/1,,1,1439208978320330755,,,,pl,,false,,1,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Panowie medycy czy to prawda ,strajk strajkiem 😏 https://t.co/TyR6tr08AE",https://twitter.com/ronfox102/status/1439208978320330755,Mon Jul 07 10:47:13 +0000 2014,2682978563,false,,39053,3349,4976,5,,Ron Fox 🇵🇱🇮🇪Żyj i daj żyć innym❤️,ronfox102,105591,,,false
,Sat Sep 18 13:27:10 +0000 2021,,,,7,1439219447835860997,allmyexcuses,1439218558475591681,903397493609816000,pl,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@allmyexcuses @RMF24pl No to tutaj się nie zgadzamy, celem strajku jest osiągnięcie satysfakcjonującego dla protestujących porozumienia, nie strajk dla samego strajkowania",https://twitter.com/Mateusz92459793/status/1439219447835860997,Thu May 21 11:51:00 +0000 2020,1263437097811226625,false,,2115,20,36,2,,Mateusz,Mateusz92459793,3555,,,false
,Sat Sep 18 13:21:31 +0000 2021,,,,0,1439218025421488129,,,,pl,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Partia i rząd przeczekają strajk służb medycznych. Nauczyciele, lekarze, rolnicy nie dali rady. Czas to dla rządzących lekarstwo na wszystko.",https://twitter.com/alisu541/status/1439218025421488129,Thu Aug 14 10:14:21 +0000 2014,2731343868,true,"Mam 59 lat. Jestem bibliotekarką. Mam męża, syna i 2 wnuków. mieszkam na wsi.",137574,415,1172,3,,Alicja Suwała,alisu541,58108,,,false
,Sat Sep 18 12:34:29 +0000 2021,,,,3,1439206189758394373,bp_martyna,1439129637460787202,723607802682445800,pl,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@bp_martyna Strajk kopertników,https://twitter.com/moralnykac/status/1439206189758394373,Mon Dec 29 11:22:40 +0000 2014,2949054388,false,"""Niewolnicy wszędzie i zawsze niewolnikami będą 
– daj im skrzydła u ramion, a zamiatać pójdą ulice skrzydłami.""
C.K. Norwid
#muremzarozumem #NiePrzeklinam",11244,704,1002,3,,Antoni,moralnykac,13616,,,false
